case_key,earliest_file,latest_file,earliest_count,latest_count,delta,sample_latest
2025-704303,2025-704303_20251121_062407.json,2025-704303_20251121_062407.json,2,2,0,"2913.02.A(3) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699989,2025-699989_20251120_125641.json,2025-699989_20251120_125641.json,2,2,0,"2923.12.(A)(2) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700528,2025-700528_20251120_144411.json,2025-700528_20251120_144411.json,4,4,0,"2903.11.A(1) | 2919.25.A | 2913.02.A(1) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700330,2025-700330_20251120_135800.json,2025-700330_20251120_135800.json,6,6,0,"2923.13.A(1) | 2921.31.A | 2919.25.A | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-705271,2025-705271_20251121_100509.json,2025-705271_20251121_100509.json,6,6,0,"2909.05.A | 2925.11.A | 2925.11.A | 2921.31.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702876,2025-702876_20251121_015026.json,2025-702876_20251121_015026.json,2,2,0,"2921.331.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701863,2025-701863_20251120_223143.json,2025-701863_20251120_223143.json,3,3,0,"2913.51.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698544,2025-698544_20251120_072648.json,2025-698544_20251120_072648.json,6,6,0,2923.13.A(3) | 2921.12.A(1) | 2923.12.A(2) | 2923.16.B | 2921.31.A
2025-701031,2025-701031_20251120_163714.json,2025-701031_20251120_163714.json,2,2,0,"2921.13.A(01) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-703571,2025-703571_20251121_035503.json,2025-703571_20251121_035503.json,2,2,0,"2925.11.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701631,2025-701631_20251120_211617.json,2025-701631_20251120_211617.json,2,2,0,"2921.331.B | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698860,2025-698860_20251120_084039.json,2025-698860_20251120_084039.json,2,2,0,"2919.21.(B)(1)(B) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700949,2025-700949_20251120_161922.json,2025-700949_20251120_161922.json,2,2,0,"2919.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-704039,2025-704039_20251121_052420.json,2025-704039_20251121_052420.json,4,4,0,"2925.03.A(2) | 2925.11.A | 2921.12.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698440,2025-698440_20251120_070759.json,2025-698440_20251120_070759.json,3,3,0,"2911.211.(A)(1) | 2919.25.C | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700239,2025-700239_20251120_134303.json,2025-700239_20251120_134303.json,6,6,0,2923.161.A(1) | 2923.162.A(3) | 2903.11.A(2) | 2903.11.A(2) | 2923.16.B
2025-700793,2025-700793_20251120_154626.json,2025-700793_20251120_154626.json,7,7,0,2911.02.A(2) | 2911.02.A(3) | 2913.02.A(1) | 2913.02.A(1) | 2925.11.A
2025-701344,2025-701344_20251112_001949.json,2025-701344_20251112_001949.json,3,3,0,
2025-698715,2025-698715_20251120_080251.json,2025-698715_20251120_080251.json,2,2,0,"2925.11.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700810,2025-700810_20251120_155031.json,2025-700810_20251120_155031.json,2,2,0,"2913.51.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701775,2025-701775_20251120_220238.json,2025-701775_20251120_220238.json,4,4,0,"2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700625,2025-700625_20251120_150930.json,2025-700625_20251120_150930.json,4,4,0,"2905.02.A(1) | 2919.25.A | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702299,2025-702299_20251121_000510.json,2025-702299_20251121_000510.json,5,5,0,"2903.13.A | 2921.31.A | 2921.33.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701770,2025-701770_20251120_220028.json,2025-701770_20251120_220028.json,3,3,0,"2923.16.B | 2923.12.A(2) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700837,2025-700837_20251120_155534.json,2025-700837_20251120_155534.json,5,5,0,"2903.02.A | 2903.11.A(1) | 2903.11.A(2) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700368,2025-700368_20251120_140935.json,2025-700368_20251120_140935.json,4,4,0,"2925.11.A | 2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-705050,2025-705050_20251112_093209.json,2025-705050_20251112_093209.json,3,3,0,
2025-702509,2025-702509_20251121_003840.json,2025-702509_20251121_003840.json,6,6,0,2907.03.A(1) | 2905.02.B | 2903.13.A | 2911.02.A(3) | 2913.02.A(1)
2025-704800,2025-704800_20251121_081724.json,2025-704800_20251121_081724.json,3,3,0,"2903.11.A(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699774,2025-699774_20251120_120811.json,2025-699774_20251120_120811.json,5,5,0,"2903.11.A(2) | 2903.11.A(2) | 2923.162.(A)(3) | 2923.13.A(2) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699462,2025-699462_20251120_104829.json,2025-699462_20251120_104829.json,10,10,0,2925.03.A(2) | 2925.11.A | 2925.03.A(2) | 2925.11.A | 2925.03.A(2)
2025-702209,2025-702209_20251120_235506.json,2025-702209_20251120_235506.json,2,2,0,"2913.02.A(1) | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699786,2025-699786_20251120_120808.json,2025-699786_20251120_120808.json,9,9,0,2921.331.B | 2921.12.A(1) | 2921.331.B | 2913.51.A | 2925.11.A
2025-703533,2025-703533_20251121_034231.json,2025-703533_20251121_034231.json,3,3,0,"2913.03.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701701,2025-701701_20251120_214444.json,2025-701701_20251120_214444.json,5,5,0,"2903.13.A | 2921.31.A | 2921.33.B | 2911.21.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701854,2025-701854_20251120_222958.json,2025-701854_20251120_222958.json,10,10,0,2903.18.(B)(2) | 2903.18.(B)(3) | 2903.18.(B)(3) | 2903.13.A | 2903.13.A
2025-698547,2025-698547_20251120_072855.json,2025-698547_20251120_072855.json,3,3,0,"2921.31.A | 2913.51.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700200,2025-700200_20251120_133655.json,2025-700200_20251120_133655.json,3,3,0,"2903.11.A(1) | 2919.25.A | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-704968,2025-704968_20251121_085535.json,2025-704968_20251121_085535.json,5,5,0,"2913.51.A | 2913.49.B(2) | 2913.02.A(3) | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700102,2025-700102_20251120_131425.json,2025-700102_20251120_131425.json,4,4,0,"2923.13.A(2) | 2923.12.A(2) | 2923.16.B | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702085,2025-702085_20251120_232428.json,2025-702085_20251120_232428.json,5,5,0,"2923.13.A(2) | 2923.12.A(2) | 2923.16.B | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-703507,2025-703507_20251121_033841.json,2025-703507_20251121_033841.json,4,4,0,"2903.11.A(1) | 2919.25.A | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-704388,2025-704388_20251121_063905.json,2025-704388_20251121_063905.json,3,3,0,"2950.05.E(1) | 2950.06.F | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702455,2025-702455_20251121_002629.json,2025-702455_20251121_002629.json,3,3,0,"2913.51.A | 2913.42.A(2) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-705359,2025-705359_20251121_102447.json,2025-705359_20251121_102447.json,6,6,0,"2909.05.B(1)(B) | 2909.05.B(1)(A) | 2921.13.A(03) | 2921.31.A | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701821,2025-701821_20251120_222444.json,2025-701821_20251120_222444.json,2,2,0,"2950.05.E(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700170,2025-700170_20251120_132824.json,2025-700170_20251120_132824.json,4,4,0,"2907.06.A(1) | 2907.05.A(1) | 2907.05.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700648,2025-700648_20251120_151454.json,2025-700648_20251120_151454.json,5,5,0,"4511.19.A(2) | 4511.19.A(1)(A) | 2909.05.A | 4511.19.A(1)(A) | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698679,2025-698679_20251120_075610.json,2025-698679_20251120_075610.json,8,8,0,2903.04.A | 2903.04.A | 2903.06.A(1)(A) | 2903.06.A(2)(A) | 2903.08.A(2)(B)
2025-699587,2025-699587_20251120_111821.json,2025-699587_20251120_111821.json,4,4,0,"2923.15.A | 2903.14 | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699315,2025-699315_20251120_101934.json,2025-699315_20251120_101934.json,6,6,0,"2903.08.A(1)(A) | 2903.08.A(2)(B) | 4511.19.A(1)(A) | 2909.06.A(1) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-703765,2025-703765_20251121_042947.json,2025-703765_20251121_042947.json,3,3,0,"2903.211.A(1) | 2919.27.A(1) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702608,2025-702608_20251121_005615.json,2025-702608_20251121_005615.json,2,2,0,"2950.06.F | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702553,2025-702553_20251112_073235.json,2025-702553_20251112_073235.json,3,3,0,
2025-700006,2025-700006_20251120_125946.json,2025-700006_20251120_125946.json,2,2,0,"2913.31.A(3) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699543,2025-699543_20251120_110936.json,2025-699543_20251120_110936.json,10,10,0,2925.03.A(2) | 2925.11.A | 2925.03.A(2) | 2925.11.A | 2923.13.A(2)
2025-703401,2025-703401_20251121_031711.json,2025-703401_20260122_235224.json,3,3,0,"2903.13.A | 2903.13.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700203,2025-700203_20251120_133614.json,2025-700203_20251120_133614.json,3,3,0,"2950.05.E(1) | 2950.06.F | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698834,2025-698834_20251120_082907.json,2025-698834_20251120_082907.json,3,3,0,"2923.13.A(3) | 2923.13.A(2) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699683,2025-699683_20251120_113430.json,2025-699683_20251120_113430.json,7,7,0,2911.11.A(1) | 2911.12.B | 2903.18.(B)(3) | 2903.13.A | 2903.21.A
2025-699322,2025-699322_20251120_101917.json,2025-699322_20251120_101917.json,3,3,0,"2925.11.A | 2925.11.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-704142,2025-704142_20251121_054710.json,2025-704142_20251121_054710.json,5,5,0,"2911.13.A | 2913.02.A(1) | 2909.05.B(1)(B) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702683,2025-702683_20251121_011457.json,2025-702683_20251121_011457.json,7,7,0,"2923.13.A(2) | 2923.13.A(3) | 2921.31.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-698614,2025-698614_20251120_074118.json,2025-698614_20251120_074118.json,2,2,0,"2925.11.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699830,2025-699830_20251120_121906.json,2025-699830_20251120_121906.json,10,10,0,2921.331.B | 2921.331.B | 2923.13.A(2) | 2923.13.A(3) | 2923.16.B
2025-703707,2025-703707_20251121_041903.json,2025-703707_20251121_041903.json,2,2,0,"2921.331.B | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699445,2025-699445_20251120_104726.json,2025-699445_20251120_104726.json,8,8,0,2919.25.A | 2919.25.A | 2903.18.(B)(3) | 2919.22.A | 2909.04.A(1)
2025-701489,2025-701489_20251120_204441.json,2025-701489_20251120_204441.json,3,3,0,"2913.02.A(3) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702691,2025-702691_20251121_011714.json,2025-702691_20251121_011714.json,12,12,0,2921.38.B | 2913.02.A(1) | 2921.31.A | 2921.33.A | 2921.38.B
2025-698334,2025-698334_20251120_064009.json,2025-698334_20251120_064009.json,8,8,0,2903.02.A | 2903.11.A(2) | 2923.13.A(3) | 2923.16.B | 2923.16.A
2025-704529,2025-704529_20251121_071519.json,2025-704529_20251121_071519.json,3,3,0,"959.131.C | 2921.31.A | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700234,2025-700234_20251120_134149.json,2025-700234_20251120_134149.json,3,3,0,"2919.25.A | 2919.22.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699829,2025-699829_20251120_121937.json,2025-699829_20251120_121937.json,4,4,0,"2903.12.A(1) | 2903.11.A(2) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700867,2025-700867_20251120_160125.json,2025-700867_20251120_160125.json,3,3,0,"2913.02.A(2) | 2913.05.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-705466,2025-705466_20251121_104626.json,2025-705466_20251121_104626.json,5,5,0,"2911.12.A(2) | 2911.12.B | 2909.06.A(1) | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702423,2025-702423_20251121_002005.json,2025-702423_20251121_002005.json,4,4,0,"2913.02.A(1) | 2923.13.A(2) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-704152,2025-704152_20251121_054808.json,2025-704152_20251121_054808.json,3,3,0,"2911.12.B | 2903.13.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-704436,2025-704436_20251121_064956.json,2025-704436_20251121_064956.json,3,3,0,"2913.02.A(1) | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702132,2025-702132_20251120_233540.json,2025-702132_20251120_233540.json,9,9,0,2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A | 2919.25.A | 2919.25.A
2025-698485,2025-698485_20251120_071535.json,2025-698485_20251120_071535.json,5,5,0,"2911.12.A(1) | 2911.211.(A)(1) | 2919.25.A | 2919.22.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701250,2025-701250_20251120_200459.json,2025-701250_20251120_200459.json,3,3,0,"2913.11.B | 2913.02.A(3) | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700209,2025-700209_20251120_133511.json,2025-700209_20251120_133511.json,7,7,0,2903.12.A(2) | 2903.18.(B)(1) | 2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A
2025-698510,2025-698510_20251120_072140.json,2025-698510_20251120_072140.json,8,8,0,2903.11.A(2) | 2903.11.A(2) | 2919.25.A | 2903.21.A | 2903.21.A
2025-701230,2025-701230_20251120_200046.json,2025-701230_20251120_200046.json,3,3,0,"2903.08.A(2)(B) | 2903.08.A(2)(B) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701468,2025-701468_20251120_203816.json,2025-701468_20251120_203816.json,3,3,0,"2913.51.A | 2921.31.A | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-702863,2025-702863_20251121_014147.json,2025-702863_20251121_014147.json,7,7,0,2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A | 2919.25.A | 2921.34.A(1)
2025-702932,2025-702932_20251121_020102.json,2025-702932_20251121_020102.json,4,4,0,"2903.13.A | 2921.31.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700940,2025-700940_20251120_161949.json,2025-700940_20251120_161949.json,11,11,0,2923.161.A(1) | 2923.161.A(1) | 2923.161.A(1) | 2923.161.A(1) | 2923.161.A(1)
2025-700039,2025-700039_20251120_130609.json,2025-700039_20251120_130609.json,4,4,0,"2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A | {'type': '10% CASH', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-699590,2025-699590_20251120_111752.json,2025-699590_20251120_111752.json,5,5,0,"2903.12.A(1) | 2903.11.A(2) | 2919.25.A | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-701585,2025-701585_20251120_210540.json,2025-701585_20251120_210540.json,8,8,0,2911.01.A(1) | 2911.02.A(1) | 2911.02.A(2) | 2911.02.A(2) | 2913.02.A(1)
2025-703900,2025-703900_20251121_045742.json,2025-703900_20251121_045742.json,6,6,0,2903.11.A(2) | 2923.162.A(3) | 2923.13.A(3) | 2903.21.A | 2919.25.C
2025-700054,2025-700054_20251120_130609.json,2025-700054_20251120_130609.json,4,4,0,"2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700322,2025-700322_20251120_135850.json,2025-700322_20251120_135850.json,2,2,0,"2913.51.A | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700488,2025-700488_20251120_143729.json,2025-700488_20251120_143729.json,4,4,0,"2911.02.A(2) | 2911.02.A(3) | {'type': 'CASH/SUR/PROP/10%', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None} | {'type': 'CASH/SURETY/PROP.', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-700796,2025-700796_20251120_154626.json,2025-700796_20251120_154626.json,8,8,0,2911.01.A(1) | 2911.02.A(1) | 2911.02.A(2) | 2905.01.A(2) | 2923.16.B
2025-700472,2025-700472_20251120_143110.json,2025-700472_20251120_143110.json,5,5,0,"2919.21.A(2) | 2919.21.A(2) | 2919.21.(B)(1)(A) | 2919.21.(B)(1)(A) | {'type': 'PERSONAL', 'statute': '', 'charge_description': '', 'disposition': None, 'disposition_date': None, 'plea': None, 'verdict': None, 'sentence': None}"
2025-703574,2025-703574_20251121_035800.json,2025-703574_20251121_035800.json,6,6,0,2903.18.(B)(2) | 2903.18.(B)(3) | 2919.25.A | 2903.21.A | 2919.25.C
